id,move_id/id,account_id/id,balance,source_analytic_id/id,department_analytic_id/id,activity_analytic_id/id,fund_analytic_id/id,note
budget_move_line_752_e5b5abe8,budget_move_12_0ba4d7c2,budget.budget_account_5107010501,676000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0705,
budget_move_line_754_9475f62d,budget_move_12_0ba4d7c2,budget.budget_account_5101010010,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_756_97d83f49,budget_move_12_0ba4d7c2,budget.budget_account_5104010285,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_758_ab860b7e,budget_move_12_0ba4d7c2,budget.budget_account_5104030203,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_769_967e4ea9,budget_move_12_0ba4d7c2,budget.budget_account_5102010000,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_771_8fd6421d,budget_move_12_0ba4d7c2,budget.budget_account_5102020000,400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_786_38d8e76e,budget_move_12_0ba4d7c2,budget.budget_account_5103010000,400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_835_6b6d31b8,budget_move_12_0ba4d7c2,budget.budget_account_5103020000,1300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_837_d3122540,budget_move_12_0ba4d7c2,budget.budget_account_5104010214,250000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_839_16235797,budget_move_12_0ba4d7c2,budget.budget_account_5107010021,400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_855_9e9952b0,budget_move_12_0ba4d7c2,budget.budget_account_5107010501,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0705,โครงการจัดประชุมวิชาการระดับนานาชาติ
budget_move_line_867_bb602112,budget_move_12_0ba4d7c2,budget.budget_account_5104030201,30000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_869_868c9dfe,budget_move_12_0ba4d7c2,budget.budget_account_5104030101,800000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_871_92c55fce,budget_move_12_0ba4d7c2,budget.budget_account_5108000019,284000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_886_10254f6a,budget_move_12_0ba4d7c2,budget.budget_account_5101020011,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010232,account_analytic_kmitl.fund_0200,
budget_move_line_888_ece7ad6f,budget_move_12_0ba4d7c2,budget.budget_account_5101020012,1400000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010232,account_analytic_kmitl.fund_0200,
budget_move_line_892_9ef3fae7,budget_move_12_0ba4d7c2,budget.budget_account_5104010103,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010232,account_analytic_kmitl.fund_0200,
budget_move_line_894_af41bc0d,budget_move_12_0ba4d7c2,budget.budget_account_5412000004,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010232,account_analytic_kmitl.fund_0600,
budget_move_line_896_570500e7,budget_move_12_0ba4d7c2,budget.budget_account_5107010501,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_090100201,account_analytic_kmitl.fund_0705,
budget_move_line_898_d8189385,budget_move_12_0ba4d7c2,budget.budget_account_5107010091,70000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_090110301,account_analytic_kmitl.fund_0701,
budget_move_line_900_0529949a,budget_move_12_0ba4d7c2,budget.budget_account_5107010202,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_06004040142,account_analytic_kmitl.fund_0300,
budget_move_line_905_9f33ebb4,budget_move_12_0ba4d7c2,budget.budget_account_5412000014,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_907_2329fbd5,budget_move_12_0ba4d7c2,budget.budget_account_5104010201,20000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_40,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_100_9c0d1bba,budget_move_9_14149906,budget.budget_account_5101010038,2669800,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_101_e6c66f85,budget_move_9_14149906,budget.budget_account_5101010004,1905600,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_102_dd6a73c7,budget_move_9_14149906,budget.budget_account_5101010017,2247400,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,"อัตราใหม่ 1 อัตรา  393,100\nอัตราเดิม 5 อัตรา  1,749,200\nเงินเพิ่มค่าจ้าง  6 %   105,100"
budget_move_line_114_07719e20,budget_move_9_14149906,budget.budget_account_5101020051,157600,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_115_b53fc9bb,budget_move_9_14149906,budget.budget_account_5101020045,450200,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_116_e79a398e,budget_move_9_14149906,budget.budget_account_5101020045,534000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_133_31286413,budget_move_9_14149906,budget.budget_account_5101010010,300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_134_eacf65bf,budget_move_9_14149906,budget.budget_account_5104030201,40000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_135_d298733c,budget_move_9_14149906,budget.budget_account_5101020030,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_159_4a9e6b28,budget_move_9_14149906,budget.budget_account_5104010202,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_160_6b9b37fc,budget_move_9_14149906,budget.budget_account_5104010203,6000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_191_afbc2a59,budget_move_9_14149906,budget.budget_account_5104010208,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_201_e2d143d2,budget_move_9_14149906,budget.budget_account_5104030203,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_222_c6229c7b,budget_move_9_14149906,budget.budget_account_5104010201,40000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_223_60c64bb9,budget_move_9_14149906,budget.budget_account_5103010000,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_224_05e1b20e,budget_move_9_14149906,budget.budget_account_5104030100,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_225_b553e5b6,budget_move_9_14149906,budget.budget_account_5104010101,250000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_226_0f827fa5,budget_move_9_14149906,budget.budget_account_5104010102,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_302_3fd7281c,budget_move_9_14149906,budget.budget_account_5104010105,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_303_d2a44a9c,budget_move_9_14149906,budget.budget_account_5104010106,25000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_304_1b915378,budget_move_9_14149906,budget.budget_account_5104010109,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_305_5fa28a7a,budget_move_9_14149906,budget.budget_account_5104010111,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_306_5aa4cb86,budget_move_9_14149906,budget.budget_account_5104010112,25000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_319_e852c23f,budget_move_9_14149906,budget.budget_account_5104010114,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_320_33042a38,budget_move_9_14149906,budget.budget_account_5104020001,3300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_321_77d777a5,budget_move_9_14149906,budget.budget_account_5104020003,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_322_1d143166,budget_move_9_14149906,budget.budget_account_5104020005,40000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_323_ff08463c,budget_move_9_14149906,budget.budget_account_5104020008,10000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_324_b4217750,budget_move_9_14149906,budget.budget_account_5107010045,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_398_41374557,budget_move_9_14149906,budget.budget_account_5108000020,314800,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_399_bd894382,budget_move_9_14149906,budget.budget_account_5108000024,300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
budget_move_line_400_692ea029,budget_move_9_14149906,budget.budget_account_5104010204,150000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_401_0dea4250,budget_move_9_14149906,budget.budget_account_5104010205,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_402_8b8fc107,budget_move_9_14149906,budget.budget_account_5104010206,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_403_a4505435,budget_move_9_14149906,budget.budget_account_5411000004,3600000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_428_c832d3fd,budget_move_9_14149906,budget.budget_account_5412000002,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0600,
budget_move_line_429_c288c4f9,budget_move_9_14149906,budget.budget_account_0702000002,9736400,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0702,"เงินสำรองจ่าย ร้อยละ 15  (8,113,700)\nเงินสำรองจ่าย เกินกว่าร้อยละ 15 เท่ากับร้อยละ 3 (1,622,700)"
budget_move_line_430_b7f51941,budget_move_9_14149906,budget.budget_account_5101020019,250000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_474_9b85a4bd,budget_move_9_14149906,budget.budget_account_5108000008,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_475_025dd43e,budget_move_9_14149906,budget.budget_account_5108000037,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010111,account_analytic_kmitl.fund_0100,
budget_move_line_476_3e15ea34,budget_move_9_14149906,budget.budget_account_5104010291,30000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010113,account_analytic_kmitl.fund_0100,
budget_move_line_477_37de8cf4,budget_move_9_14149906,budget.budget_account_5107010022,300000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010114,account_analytic_kmitl.fund_0200,
budget_move_line_478_6241081d,budget_move_9_14149906,budget.budget_account_5108000018,1084000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
budget_move_line_479_2ed7aa3f,budget_move_9_14149906,budget.budget_account_5108000023,356100,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0500,
budget_move_line_480_6520c0f3,budget_move_9_14149906,budget.budget_account_5107010501,328000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010115,account_analytic_kmitl.fund_0705,
budget_move_line_481_d7dd39cd,budget_move_9_14149906,budget.budget_account_5102010000,200000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_482_40a74d1a,budget_move_9_14149906,budget.budget_account_5103010000,800000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_500_eb2a27b9,budget_move_9_14149906,budget.budget_account_5103020000,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_501_dddfe582,budget_move_9_14149906,budget.budget_account_5104010214,153000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_502_66cfe223,budget_move_9_14149906,budget.budget_account_5104010285,700000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_512_6c81689d,budget_move_9_14149906,budget.budget_account_5107010021,1000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0703,
budget_move_line_513_b732c264,budget_move_9_14149906,budget.budget_account_5107010501,850000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010116,account_analytic_kmitl.fund_0705,
budget_move_line_557_f551fa48,budget_move_9_14149906,budget.budget_account_5101020114,350000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010118,account_analytic_kmitl.fund_0200,
budget_move_line_558_2fc03ed9,budget_move_9_14149906,budget.budget_account_5101020011,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225211,account_analytic_kmitl.fund_0200,
budget_move_line_559_6a4b419d,budget_move_9_14149906,budget.budget_account_5101020012,2000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225211,account_analytic_kmitl.fund_0200,
budget_move_line_560_3422f47b,budget_move_9_14149906,budget.budget_account_5101020037,800000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225211,account_analytic_kmitl.fund_0200,
budget_move_line_561_402abcf5,budget_move_9_14149906,budget.budget_account_5104010203,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225211,account_analytic_kmitl.fund_0200,
budget_move_line_562_c22b347b,budget_move_9_14149906,budget.budget_account_5104010207,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225211,account_analytic_kmitl.fund_0200,
budget_move_line_563_206e899c,budget_move_9_14149906,budget.budget_account_5104010103,500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225211,account_analytic_kmitl.fund_0200,
budget_move_line_582_2ca91920,budget_move_9_14149906,budget.budget_account_5412000003,4000000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225211,account_analytic_kmitl.fund_0600,
budget_move_line_583_1938adb6,budget_move_9_14149906,budget.budget_account_5101020013,1500000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225212,account_analytic_kmitl.fund_0200,
budget_move_line_584_04707b49,budget_move_9_14149906,budget.budget_account_5101020018,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225212,account_analytic_kmitl.fund_0200,
budget_move_line_585_333a266b,budget_move_9_14149906,budget.budget_account_5101020023,700000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225212,account_analytic_kmitl.fund_0200,
budget_move_line_586_6ac91aeb,budget_move_9_14149906,budget.budget_account_5101020021,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010225212,account_analytic_kmitl.fund_0200,
budget_move_line_598_1ed98b25,budget_move_9_14149906,budget.budget_account_5101020104,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09010,account_analytic_kmitl.fund_0400,
budget_move_line_599_b6b4f7ab,budget_move_9_14149906,budget.budget_account_5104010203,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09010,account_analytic_kmitl.fund_0400,
budget_move_line_600_20fd54f1,budget_move_9_14149906,budget.budget_account_5104010101,299700,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09010,account_analytic_kmitl.fund_0400,
budget_move_line_601_8fe454f7,budget_move_9_14149906,budget.budget_account_5108000019,327000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09010,account_analytic_kmitl.fund_0400,
budget_move_line_602_869e6074,budget_move_9_14149906,budget.budget_account_5108000019,80000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_090110301,account_analytic_kmitl.fund_0701,
budget_move_line_603_e6e87977,budget_move_9_14149906,budget.budget_account_5107030003,387700,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_06004,account_analytic_kmitl.fund_0300,
budget_move_line_604_8746d630,budget_move_9_14149906,budget.budget_account_5107010201,100000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_06004,account_analytic_kmitl.fund_0300,
budget_move_line_625_2f2f40c5,budget_move_9_14149906,budget.budget_account_5104010104,50000,account_analytic_kmitl.source_2,account_analytic_kmitl.dept_06,account_analytic_kmitl.activity_09007010110,account_analytic_kmitl.fund_0100,
